user	text	date	type
kourtneykardash	I'm so proud of my sister!!!Tune in to watch the premier of Revenge Body TONIGHT!!! 8/7pm CT on E! Goals goals goal… https://t.co/SuwGoNwQHq	Fri Jan 13 03:05:15 +0000 2017	twitter
kourtneykardash	I've got trust issues.	Thu Jan 12 20:43:30 +0000 2017	twitter
kourtneykardash	KHLO-C-D has nothing on me! 😎 https://t.co/OSKCvEykqx	Thu Jan 12 19:40:30 +0000 2017	twitter
kourtneykardash	My favorite plaid looks over the years!\nhttps://t.co/J7SHIRjVK7	Thu Jan 12 17:58:33 +0000 2017	twitter
kourtneykardash	My weekly @ManukaDr Purifying Facial Peel. Skin feels plumped & tightened! On offer ➡ https://t.co/TMOxieRmcR… https://t.co/v12zasSau3	Thu Jan 12 16:19:10 +0000 2017	twitter
kourtneykardash	I always neeeeeed them! Come visit me. But our phone convos are just as epic. ☎️❤️🔥 https://t.co/i4pem2XRbd	Thu Jan 12 05:29:43 +0000 2017	twitter
kourtneykardash	Let's gooooooo! 🏀❤️ https://t.co/0AGNaxNGPJ	Wed Jan 11 19:28:53 +0000 2017	twitter
kourtneykardash	Feeling sick? This recipe will save you! 👼  https://t.co/RnfuUZic75	Wed Jan 11 19:11:54 +0000 2017	twitter
kourtneykardash	Miss u my boo. 💪🏼 https://t.co/OQDUeftpIb	Wed Jan 11 18:16:15 +0000 2017	twitter
kourtneykardash	Shop my favorite Aspen outfit ⛄  https://t.co/IdauKAPzh9	Wed Jan 11 17:51:15 +0000 2017	twitter
kourtneykardash	RT @khloekardashian: Mirror mirror on the wall who's the fairest of them all??? @kourtneykardash in her Good American https://t.co/zts157Hp…	Wed Jan 11 03:12:05 +0000 2017	twitter
kourtneykardash	All-natural remedies to get rid of dark circles and puffy eyes. See the full video on my app:… https://t.co/zOHR1SRF1D	Tue Jan 10 19:14:34 +0000 2017	twitter
kourtneykardash	.@MartynBullard and I designed this room with entertaining on the brain. \nhttps://t.co/sBC7nKLdWg	Tue Jan 10 17:21:28 +0000 2017	twitter
kourtneykardash	RT @ForeverKhadijah: 2017  I'm just moving in the grace of God	Mon Jan 09 21:25:43 +0000 2017	twitter
kourtneykardash	Mason and Reign’s “Fast and the Furious” birthday party! https://t.co/nfc2abzE8R https://t.co/GVxJ2Ks4WR	Mon Jan 09 19:26:26 +0000 2017	twitter
kourtneykardash	Find out what I buy at the grocery store to make my hair shine. \nhttps://t.co/WDTFS1hzhU	Mon Jan 09 18:25:29 +0000 2017	twitter
kourtneykardash	"RT @khloekardashian: God is great!! 🙏🏽🙏🏽🙏🏽🙏🏽 thank you Lord for all that you do! Don’t tell your God how big your storm is, tell your storm…"	Mon Jan 09 16:12:34 +0000 2017	twitter
kourtneykardash	RT @goop: The art of raising well-adjusted kids. https://t.co/pKgeXdMduF https://t.co/JOp7rQhTzd	Mon Jan 09 07:20:05 +0000 2017	twitter
kourtneykardash	🌙✨	Mon Jan 09 06:01:41 +0000 2017	twitter
kourtneykardash	"Yes, yes she does!!! 🌹 https://t.co/KFkRIWOy7p"	Sun Jan 08 22:21:22 +0000 2017	twitter
kourtneykardash	"Yes, yes she is!!! 🌹 https://t.co/FcLkEoDnDO"	Sun Jan 08 22:19:57 +0000 2017	twitter
kourtneykardash	RT @khloekardashian: Please RT my tweet to vote for My baby to be an all-star @RealTristan13 #NBAVOTE 🏀🏀🏀 https://t.co/vWXykuGTgV	Sat Jan 07 19:19:44 +0000 2017	twitter
kourtneykardash	Well let me know I'd like to know too 😉 https://t.co/twgW0TDOtU	Sat Jan 07 17:16:45 +0000 2017	twitter
kourtneykardash	RT @KardashianMad: @kourtneykardash https://t.co/Q28KlbGXtU	Sat Jan 07 02:57:01 +0000 2017	twitter
kourtneykardash	Behind-the-scenes getting ready for my mom’s big party. \nhttps://t.co/y8DknIbqNM	Fri Jan 06 20:21:49 +0000 2017	twitter
kourtneykardash	Don’t miss out! \nhttps://t.co/I57prwCV6l	Fri Jan 06 17:29:52 +0000 2017	twitter
kourtneykardash	RT @khloekardashian: “Kindness is a language which the deaf can hear and the blind can see.” ~ Mark Twain	Fri Jan 06 05:21:37 +0000 2017	twitter
kourtneykardash	RT @kardashspain: You can't miss this post in @kourtneykardash app! \nTravel diary is one of my fav post but there's more post you need to r…	Fri Jan 06 01:05:56 +0000 2017	twitter
kourtneykardash	RT @_DreamHouse_: finally this post on @kourtneykardash 's app 🌴☀️ and photos are on 🔥 i was waiting for this post so long https://t.co/DDf…	Thu Jan 05 23:46:40 +0000 2017	twitter
kourtneykardash	My kids’ favorite breakfast!\nhttps://t.co/KNjSs3AK7h	Thu Jan 05 22:21:23 +0000 2017	twitter
kourtneykardash	The bluest water in the world! 🌊  \nhttps://t.co/Jmoowzu1yP	Thu Jan 05 18:27:38 +0000 2017	twitter
kourtneykardash	This turmeric dairy-free latte is a delicious coffee alternative: https://t.co/o5zEHKqXb4 https://t.co/QKn93JCSyD	Wed Jan 04 19:36:01 +0000 2017	twitter
kourtneykardash	How to make non-toxic cleaning solutions for your house. Full video with @TheLocalRose on my app:… https://t.co/0sH6JizPcE	Wed Jan 04 18:04:26 +0000 2017	twitter
kourtneykardash	When's my wife @steph_shep gonna be back?! I need her to take me for a fun night out. 💃🏻💃🏻	Wed Jan 04 01:57:35 +0000 2017	twitter
kourtneykardash	My new workout routine has TRANSFORMED my body! Watch now! 💪 https://t.co/bd6a9hCSRu	Tue Jan 03 19:24:42 +0000 2017	twitter
kourtneykardash	Kids toys that actually look good with your décor!\nhttps://t.co/uGNXBiqFeL	Tue Jan 03 17:41:48 +0000 2017	twitter
kourtneykardash	That's coming next. https://t.co/G2gBl2RiPr	Tue Jan 03 03:53:40 +0000 2017	twitter
kourtneykardash	Tricks for making the switch. 💛\nhttps://t.co/hx9UhQ8Dem	Mon Jan 02 20:16:01 +0000 2017	twitter
kourtneykardash	To a beautiful year filled with love and happiness ✨ https://t.co/VeDUKTgu0D	Sun Jan 01 18:22:42 +0000 2017	twitter
kourtneykardash	RT @BrandnKardashn: This made my night 😂💗😘 @khloekardashian @kourtneykardash @KylieJenner @KendallJenner @KimKardashian @KrisJenner @KUWTK…	Sun Jan 01 05:35:01 +0000 2017	twitter
KendallJenner	let me pick your look for spring https://t.co/aP3qHGdL3o	Fri Mar 10 17:33:35 +0000 2017	twitter
KendallJenner	women rule!	Wed Mar 08 19:38:15 +0000 2017	twitter
KendallJenner	RT @KimKardashian: #5 & #2 https://t.co/bzRzrRtd0Z	Wed Mar 08 06:24:41 +0000 2017	twitter
KendallJenner	new @esteelauder campaign for Pure Color Love lipstick! Watch the full video at https://t.co/DfBM8qXujA… https://t.co/xgNMLeL0te	Mon Mar 06 14:55:39 +0000 2017	twitter
KendallJenner	🙏🏼 https://t.co/YTkvq53IHh	Sun Mar 05 14:15:29 +0000 2017	twitter
KendallJenner	honored to be a judge for the LVMH young designers! https://t.co/8lWmMwt60s	Fri Mar 03 12:19:54 +0000 2017	twitter
KendallJenner	i signed my @voguemagazine cover for you https://t.co/uveN5LizSw	Wed Mar 01 21:35:39 +0000 2017	twitter
KendallJenner	try my exact Victoria’s Secret workout \nfull video: https://t.co/kE08dHbt14 https://t.co/2gIym54Zmz	Tue Feb 28 22:00:12 +0000 2017	twitter
KendallJenner	@empirekendalI happy birthday babe! 💅🏼💜	Tue Feb 28 14:15:41 +0000 2017	twitter
KendallJenner	💙💙 https://t.co/zZwd5jZQIH	Mon Feb 27 13:14:32 +0000 2017	twitter
KendallJenner	RT @kegrand: It's early	Sat Feb 25 05:21:24 +0000 2017	twitter
KendallJenner	i’m giving away @KendallandKylie merch https://t.co/YSoqkQ3Ugm	Fri Feb 24 17:52:47 +0000 2017	twitter
KendallJenner	"RT @EsteeLauder: Peace out, week! 💋 #FridayFeeling @KendallJenner https://t.co/WIz6E7uovG https://t.co/fDiUNYVt9n"	Fri Feb 24 16:00:03 +0000 2017	twitter
KendallJenner	Spring 2017 now available at @PacSun. https://t.co/Ehjms6Yz9v https://t.co/A16Jwj0gKQ	Thu Feb 23 17:32:05 +0000 2017	twitter
KendallJenner	RT @highsnobiety: .@KendallJenner is on the expert panel for LVMH's 2017 Prize: \nhttps://t.co/dQYU1eXfmp https://t.co/ZLBpjIe4i4	Thu Feb 23 15:15:35 +0000 2017	twitter
KendallJenner	mazzy star	Thu Feb 23 13:03:00 +0000 2017	twitter
KendallJenner	https://t.co/LTeHeAp2kq @KendallandKylie https://t.co/w0RFBjEohO	Tue Feb 21 22:22:44 +0000 2017	twitter
KendallJenner	https://t.co/LTeHeAp2kq @KendallandKylie https://t.co/6RQDtwSIdG	Tue Feb 21 22:22:07 +0000 2017	twitter
KendallJenner	my ab tricks https://t.co/v3xlEgnd1U	Tue Feb 21 17:33:04 +0000 2017	twitter
KendallJenner	😈 https://t.co/j767xPkhsd	Tue Feb 21 12:42:10 +0000 2017	twitter
KendallJenner	hi london! see you soon :) https://t.co/iKFYdhYwFQ	Mon Feb 20 15:59:06 +0000 2017	twitter
KendallJenner	RT @bellahadid: no homies left behind	Sun Feb 19 00:09:04 +0000 2017	twitter
KendallJenner	DropOne @KendallandKylie https://t.co/gPjaQK89ER https://t.co/uYjkuULmBB	Fri Feb 17 20:25:26 +0000 2017	twitter
KendallJenner	DropOne https://t.co/gPjaQK89ER https://t.co/X1xwzLP3EM	Fri Feb 17 20:21:46 +0000 2017	twitter
KendallJenner	how similar are we? https://t.co/KKcXiZhepJ	Fri Feb 17 17:24:08 +0000 2017	twitter
KendallJenner	launches tomorrow at 12noonPST\nDropOne\n@kendallandkylie https://t.co/swn0yghZGJ	Fri Feb 17 03:51:21 +0000 2017	twitter
KendallJenner	Can you believe it's been a year since the #KendallKylieGame launched? Thanks for supporting us! https://t.co/kf56tHBzgF	Thu Feb 16 17:35:32 +0000 2017	twitter
KendallJenner	❤	Tue Feb 14 14:31:50 +0000 2017	twitter
KendallJenner	such an art \nfull video: https://t.co/apquH4dmd6 https://t.co/zdobfCIQsK	Mon Feb 13 22:38:03 +0000 2017	twitter
KendallJenner	spirit animal @voguemagazine https://t.co/DJQl7kos6s	Mon Feb 13 18:02:45 +0000 2017	twitter
KendallJenner	RT @chrissyteigen: Major major @Adele respects. Shit happens when you actually sing live. She was incredible.	Mon Feb 13 02:59:30 +0000 2017	twitter
KendallJenner	https://t.co/oR7tQ9CnPf	Fri Feb 10 19:06:37 +0000 2017	twitter
KendallJenner	mew is everything https://t.co/Jq5h1N2RPW	Fri Feb 10 17:25:39 +0000 2017	twitter
KendallJenner	RT @vmagazine: .@KendallJenner is coming to V! Here's how you can meet the #V105 cover star: https://t.co/rarGVHuwbA https://t.co/2Oi3DLk1Im	Thu Feb 09 20:20:45 +0000 2017	twitter
KendallJenner	"Vogue, March issue, with all these lovely ladies https://t.co/fOXClR8G30"	Wed Feb 08 17:28:34 +0000 2017	twitter
KendallJenner	"RT @voguemagazine: With our March issue, Vogue celebrates modern American women. https://t.co/7UdGfCbbRW #Vogue125 https://t.co/klRebHcQ3L"	Wed Feb 08 17:20:38 +0000 2017	twitter
KendallJenner	DropOne @KendallandKylie https://t.co/aq2eYXYwPl	Tue Feb 07 20:50:23 +0000 2017	twitter
KendallJenner	obsessed \nhttps://t.co/seISmiarAG	Tue Feb 07 18:39:10 +0000 2017	twitter
KendallJenner	@KNJVS you make me happier 🙆🏻	Tue Feb 07 16:40:51 +0000 2017	twitter
KendallJenner	@danitis11 😘❤	Tue Feb 07 16:39:39 +0000 2017	twitter
KendallJenner	@KylizzleYeezus thank you! 💚	Tue Feb 07 16:36:00 +0000 2017	twitter
KendallJenner	@empirekendalI it's gunna be fun :)	Tue Feb 07 16:34:57 +0000 2017	twitter
KendallJenner	RT @THELOVEMAGAZINE: 💙🌟🌟@KendallJenner knows LOVE ISSUE 17 is out today..🌟💙 https://t.co/NFKhCSfiZu	Mon Feb 06 19:37:05 +0000 2017	twitter
KendallJenner	RT @KendallandKylie: Spring 17 available now #KKspring17 \nhttps://t.co/WNMj7A3Wcg https://t.co/CjXx4BtlpT	Fri Feb 03 22:38:45 +0000 2017	twitter
KendallJenner	Today is the last day to enter! Tweet me a vid of your model walk with #CatwalkAppContest! https://t.co/Hk1LPG57oI https://t.co/XtONOgJ4Xc	Fri Feb 03 18:18:40 +0000 2017	twitter
KendallJenner	I see so many of you tell me that you are aspiring models! Tweet me a vid of your model walk with #CatwalkAppContest https://t.co/Hk1LPG57oI	Tue Jan 31 17:29:28 +0000 2017	twitter
KendallJenner	piercings 101 https://t.co/nZMivyIlxW	Mon Jan 30 19:17:35 +0000 2017	twitter
KendallJenner	RT @THELOVEMAGAZINE: ALL ABOUT ARIANNA: Happy Birthday to our first release #LOVEME17 cover Arianna Hicks shot by @KendallJenner ❤️❤️❤️ \nht…	Thu Jan 26 15:45:57 +0000 2017	twitter
KendallJenner	☕️ https://t.co/lSB76bq8JZ	Tue Jan 24 18:36:00 +0000 2017	twitter
KendallJenner	how many can you get right? https://t.co/8iRgY4A8AN	Mon Jan 23 17:21:09 +0000 2017	twitter
KendallJenner	RT @KimKardashian: Here's to strong women. May we know them. May we be them. May we raise them	Sun Jan 22 10:41:08 +0000 2017	twitter
KendallJenner	don't miss out! my app is only free until the end of the month: https://t.co/duZ1PCYI9Q https://t.co/eaQZLxDxxz	Sat Jan 21 22:41:25 +0000 2017	twitter
KendallJenner	RT @jordynwoods: FUCK CANCER	Thu Jan 19 13:46:13 +0000 2017	twitter
KendallJenner	win my fave @esteeedit products… seriously these eye masks though 🙌  https://t.co/pmzrNRWyD7 https://t.co/9lWXi1tVq6	Wed Jan 18 17:23:56 +0000 2017	twitter
KendallJenner	@iamwill fam!	Tue Jan 17 22:13:31 +0000 2017	twitter
KendallJenner	watch your back @KylieJenner 😈 https://t.co/OcR9ZTymm2	Tue Jan 17 20:26:23 +0000 2017	twitter
KendallJenner	@kaylee_noelle6 told y'all i was human! 😝😁	Sun Jan 15 16:41:51 +0000 2017	twitter
KendallJenner	Sharing the magazine love with all of you\nhttps://t.co/ikBPifpwH4	Thu Jan 12 21:40:55 +0000 2017	twitter
KendallJenner	RT @oddfuckingtaco: https://t.co/vL2CeEiCWs https://t.co/vL2CeEiCWs	Thu Jan 12 19:29:21 +0000 2017	twitter
KendallJenner	RT @RyanSeacrest: so proud of @khloekardashian - don't miss the premiere of #RevengeBody tonight 8/7c on #E https://t.co/ntRrXqDQZ4	Thu Jan 12 19:25:19 +0000 2017	twitter
KendallJenner	Yes please 🍸 \nhttps://t.co/P2IV7PzbwZ	Mon Jan 09 19:37:10 +0000 2017	twitter
KendallJenner	🌮	Mon Jan 09 00:03:16 +0000 2017	twitter
KendallJenner	RT @iamplusofficial: Your BUTTONS come with a mini mag featuring @KendallJenner @NaomiCampbell @Indialoveinc @ShaundRoss and more! Get #But…	Sat Jan 07 22:11:07 +0000 2017	twitter
KendallJenner	✈️ 🌴 🗼 🏙 \nhttps://t.co/iHb3kdRCqm	Fri Jan 06 19:47:09 +0000 2017	twitter
KendallJenner	The meaning behind my pink wall on Instagram \nhttps://t.co/mhpOIVWfhW	Thu Jan 05 18:21:34 +0000 2017	twitter
KendallJenner	"RT @vmagazine: Watch @KendallJenner​, @JoanSmalls​, @LilyAldridge​ & more get the tattoo treatment for #V105: https://t.co/jR6aZc31FX https…"	Thu Jan 05 17:45:02 +0000 2017	twitter
KendallJenner	"RT @vmagazine: .@kendalljenner, @joansmalls, @larastone, and more get inked for V's January issue: https://t.co/EeNk4v6n0g https://t.co/MRZ…"	Thu Jan 05 17:44:38 +0000 2017	twitter
KendallJenner	So chic https://t.co/Fn5hr9sqzp https://t.co/5KOZ1VM13G	Wed Jan 04 17:22:16 +0000 2017	twitter
KendallJenner	My app is officially free for the entire month of January!! I am so excited! Happy 2017! 🎉  https://t.co/duZ1PCYI9Q https://t.co/ftpqfLyEGX	Tue Jan 03 17:01:12 +0000 2017	twitter
KendallJenner	@knjdaily ❤️	Sun Jan 01 23:29:55 +0000 2017	twitter
KendallJenner	"another year, cheers ❤️"	Sun Jan 01 15:58:34 +0000 2017	twitter
KendallJenner	"Sparkle, fringe, stripes… 2016 had it all. 💃https://t.co/nyfyQmjcJi"	Thu Dec 29 20:39:33 +0000 2016	twitter
KendallJenner	This was tough to pick. Which one is your fave? \nhttps://t.co/jc6NELJpGg	Wed Dec 28 17:05:04 +0000 2016	twitter
KendallJenner	"RT @KrisJenner: KENDALL AND KYLIE DON'T HAVE TWITTER..END OF STORY. NO TWITTER, DONE. Grounded. God First, Family second,Homework third. no…"	Wed Dec 28 04:44:33 +0000 2016	twitter
KendallJenner	Merry Christmas my lovelies! 🎄❤️	Sun Dec 25 16:41:03 +0000 2016	twitter
KendallJenner	last night with Mike https://t.co/f0LKYUU3gu	Sun Dec 25 16:40:14 +0000 2016	twitter
KendallJenner	that's my friend!!! 🔥 @JustineSkye https://t.co/65edYwJxTn	Sat Dec 24 18:14:32 +0000 2016	twitter
KendallJenner	waking up in @CalvinKlein #MyCalvins #ad https://t.co/Q0fkAwotoq	Thu Dec 22 22:10:19 +0000 2016	twitter
KendallJenner	Happy Holidays from the #KendallKylieGame! https://t.co/KuD5pa9nCa	Thu Dec 22 19:52:18 +0000 2016	twitter
KendallJenner	rest peacefully Franca Sozzani. ❤️	Thu Dec 22 19:19:05 +0000 2016	twitter
KendallJenner	@harpersbazaarus 🎉🎉🎉	Thu Dec 22 17:37:41 +0000 2016	twitter
KendallJenner	So thankful @RobKardashian captured this moment. 💚 \nhttps://t.co/WLi8YPuHWB	Thu Dec 22 16:50:17 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: new shoes! online now 😍 \n\nhttps://t.co/FrHmDbFXc1 https://t.co/e9VqOOB9JJ	Thu Dec 22 09:37:37 +0000 2016	twitter
KendallJenner	RT @KNJVS: @KendallJenner is nominated for Model Of The Year and Social Media Star Of The Year. Vote here https://t.co/kJhLwhiDcY https://t…	Tue Dec 20 17:32:45 +0000 2016	twitter
KendallJenner	"Get my sleek, wet hair look for NYE 💦  https://t.co/LPSZvI9EF0 https://t.co/6nTwelFIcu"	Mon Dec 19 17:03:22 +0000 2016	twitter
KendallJenner	enter my @esteeedit contest now ✨ \nhttps://t.co/uoy4IwsU04	Thu Dec 15 18:26:09 +0000 2016	twitter
KendallJenner	new @LaPerlaLingerie campaign https://t.co/uzxYskea13	Tue Dec 13 23:39:25 +0000 2016	twitter
KendallJenner	quiz time💃  https://t.co/iFpsVODAXf	Tue Dec 13 16:45:42 +0000 2016	twitter
KendallJenner	🍝🍝🍝  https://t.co/Xb4E9VTsKy	Mon Dec 12 20:33:31 +0000 2016	twitter
KendallJenner	"RT @voguemagazine: Watch @kendalljenner, @tylerthecreator and @oddfuckingtaco take over the Vogue set. See the full story: https://t.co/rCs…"	Mon Dec 12 19:43:26 +0000 2016	twitter
KendallJenner	RT @VogueRunway: See @KendallJenner in this season’s most optimistic fashions with @tylerthecreator: https://t.co/qcNryk5Hi4 https://t.co/T…	Mon Dec 12 15:15:38 +0000 2016	twitter
KendallJenner	RT @Fendi: .@kendalljenner stars in the #FendiFW16 campaign shot by #KarlLagerfeld https://t.co/4yRQyV1zkd	Sun Dec 11 22:16:02 +0000 2016	twitter
KendallJenner	LOVE @THELOVEMAGAZINE https://t.co/cA7PFJdphT	Tue Dec 06 22:40:53 +0000 2016	twitter
KendallJenner	show is tonight on CBS! https://t.co/2OMQIP5FsV	Mon Dec 05 14:55:30 +0000 2016	twitter
KendallJenner	PRETTY FUCKING fast year flew by	Sun Dec 04 23:27:47 +0000 2016	twitter
KendallJenner	i'm a lucky lady	Thu Dec 01 00:19:09 +0000 2016	twitter
KendallJenner	Watch! My cutest finds under $100 💵 \nhttps://t.co/4eqavSFxg7	Wed Nov 30 23:09:40 +0000 2016	twitter
KendallJenner	burger please https://t.co/Q5Q67SqzO6	Wed Nov 30 23:05:40 +0000 2016	twitter
KendallJenner	watch me and @Caitlyn_Jenner on @jayleno's #JayLenosGarage @LenosGarage tomorrow night at 10 EST 7pm PST on CNBC https://t.co/PbaWOOXTv2	Tue Nov 29 23:43:44 +0000 2016	twitter
KendallJenner	"RT @LenosGarage: Two generations of Corvettes, two generations of Jenners.\nWatch #JayLenosGarage TOMORROW @ 10p ET/PT on CNBC!\n@Caitlyn_Jen…"	Tue Nov 29 23:18:50 +0000 2016	twitter
KendallJenner	Win a signed pair of i.am+ Buttons on my app! 🎧  https://t.co/4GzfhDVd7t	Tue Nov 29 20:36:00 +0000 2016	twitter
KendallJenner	RT @EsteeLauder: #EsteeModel @KendallJenner told @harpersbazaarus her must haves this holiday season. Find out her favorites: https://t.co/…	Tue Nov 29 17:25:39 +0000 2016	twitter
KendallJenner	RT @GalleryBooks: Get yourself ready for TIME OF THE TWINS by reading REBELS: CITY OF INDRA first! https://t.co/MOdOm9pOsD @KendallJenner…	Tue Nov 29 15:29:16 +0000 2016	twitter
KendallJenner	RT @lexandlivia: Time of the Twins is on sale today at Barnes and Noble! https://t.co/m3dTmXSg73 #CyberMonday https://t.co/zq8gwLAkq3	Mon Nov 28 22:27:08 +0000 2016	twitter
KendallJenner	"Happy #CyberMonday!! While you're shopping around online today, make sure you pick up #TimeoftheTwins at Amazon… https://t.co/IfaGBuOFsE"	Mon Nov 28 19:47:57 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: our black friday sale starts now! shop 40%-60% off 40+ styles at https://t.co/WNMj7A3Wcg https://t.co/HMc5PMcumf	Fri Nov 25 15:27:56 +0000 2016	twitter
KendallJenner	so so so thankful	Thu Nov 24 15:41:17 +0000 2016	twitter
KendallJenner	the super cute stickers in the #KendallKylieGame are on iMessage! https://t.co/TB8yfRhaET https://t.co/L5shnZRRl4	Wed Nov 23 18:36:47 +0000 2016	twitter
KendallJenner	"holiday weekend reads... #TimeoftheTwins available at Amazon, Barnes and Noble, and signed copies available here:… https://t.co/aOXm3EUH95"	Wed Nov 23 01:33:42 +0000 2016	twitter
KendallJenner	getting ready to go live on Facebook for our book launch party! https://t.co/7DuIq4XHgr #TimeoftheTwins https://t.co/j7tSJfLG2w	Tue Nov 22 02:58:43 +0000 2016	twitter
KendallJenner	and make sure you get your signed copies!! https://t.co/CzPfVJ8gxI	Mon Nov 21 22:47:24 +0000 2016	twitter
KendallJenner	excited for our Facebook Live launch party today! Join me & @KylieJenner at 6.30pm PST on our Facebook pages!… https://t.co/PTpxF8BLZt	Mon Nov 21 22:47:16 +0000 2016	twitter
KendallJenner	My favorite places to get my sushi on 🍣  https://t.co/fLCrmlFx1R	Mon Nov 21 19:35:03 +0000 2016	twitter
KendallJenner	and just a little bit of rain	Sun Nov 20 20:44:02 +0000 2016	twitter
KendallJenner	RT @lexandlivia: Make sure you order a signed copy of #TimeoftheTwins here and submit your questions for the Facebook Live signing! https:/…	Sun Nov 20 19:17:47 +0000 2016	twitter
KendallJenner	RT @lexandlivia: Ready for Kendall & Kylie's Facebook Live book launch event tomorrow? 6.30pm pst on Kendall & Kylie's Facebook pages https…	Sun Nov 20 19:17:46 +0000 2016	twitter
KendallJenner	RT @iamwill: So happy these are out for the holidays... https://t.co/pvfvC0JWR9	Sat Nov 19 04:43:24 +0000 2016	twitter
KendallJenner	Make sure you order a signed copy of #TimeoftheTwins here and submit your questions for us! https://t.co/CzPfVJ8gxI	Fri Nov 18 21:29:45 +0000 2016	twitter
KendallJenner	"Join me and @KylieJenner for our online book launch party on 11/21 at 6:30pm PST on Facebook, and at 7pm on our app… https://t.co/XxVsxS51Ow"	Fri Nov 18 21:29:34 +0000 2016	twitter
KendallJenner	"RT @ComplexStyle: .@iamwill and @iamplusofficial introduce BUTTONS, Bluetooth earphones for those who refuse to compromise style: https://t…"	Fri Nov 18 20:35:43 +0000 2016	twitter
KendallJenner	RT @latelateshow: Dang girl. You fierce @KendallJenner 👊 https://t.co/uzfi5l8jRv	Thu Nov 17 16:36:31 +0000 2016	twitter
KendallJenner	"RT @lexandlivia: Recapping our first book, Rebels, in 90 seconds! On https://t.co/DS6DoVxkP4 https://t.co/oVToGlRl4A"	Thu Nov 17 15:33:52 +0000 2016	twitter
KendallJenner	RT @TheEllenShow: .@KendallJenner bought a house so she doesn’t live at her mom’s house until she’s thirty. It didn’t stop her sister. http…	Thu Nov 17 00:30:42 +0000 2016	twitter
KendallJenner	"RT @latelateshow: Tonight we've got @michaelstrahan, music from @HeyViolet and we're playing Spill Your Guts or Fill Your Guts with @Kendal…"	Thu Nov 17 00:21:10 +0000 2016	twitter
KendallJenner	RT @michaelstrahan: Beauty and the Beasts on @latelateshow tonight. I think @jkcorden thinks he's the beauty....🤔@KendallJenner https://t.c…	Thu Nov 17 00:20:34 +0000 2016	twitter
KendallJenner	RT @KendallandKylie: coming soon 🕶 https://t.co/Tzdy5mKs5d	Wed Nov 16 20:31:28 +0000 2016	twitter
KendallJenner	"RT @lexandlivia: Hurry! We just sold out of signed copies on https://t.co/DS6DoVxkP4, but there are still a few left at Regan Arts! https:/…"	Tue Nov 15 22:55:54 +0000 2016	twitter
KendallJenner	Recreate my easy going-out makeup 💄New tutorial on my app! https://t.co/4OIGXvEVnp	Tue Nov 15 20:10:00 +0000 2016	twitter
KendallJenner	"our new book, Time of the Twins, is out today!! Get your copy: https://t.co/12vWBVz7oJ https://t.co/9KGX3sjIFN"	Tue Nov 15 17:14:45 +0000 2016	twitter
KendallJenner	our new book #TimeoftheTwins is in bookstores Nov 15! @lexandlivia https://t.co/0cuoz7PaCD https://t.co/iTzixBe4Kv	Sun Nov 13 22:04:10 +0000 2016	twitter
KendallJenner	welcome the world of @LexandLivia https://t.co/0cuoz7PaCD https://t.co/2G3BfnO3ZL	Fri Nov 11 19:41:28 +0000 2016	twitter
KendallJenner	"our new @lexandlivia book, Time of the Twins, launches in 5 days! https://t.co/0cuoz7PaCD https://t.co/1INlGElRns"	Fri Nov 11 00:47:27 +0000 2016	twitter
KendallJenner	RT @HillaryClinton: 'To all the little girls watching...never doubt that you are valuable and powerful & deserving of every chance & opport…	Wed Nov 09 18:12:16 +0000 2016	twitter
KendallJenner	👢See all my most-loved shoes of the season! 👢 https://t.co/jEEKVbDpkq https://t.co/eQisTfGwO6	Mon Nov 07 20:13:25 +0000 2016	twitter
KendallJenner	her her her her https://t.co/jDu8UIU1Wn	Mon Nov 07 19:11:39 +0000 2016	twitter
KendallJenner	our new @lexandlivia book is coming Nov 15! preorder your signed copy: https://t.co/Hc7xCzZ6WA #sneakpeek	Fri Nov 04 18:01:18 +0000 2016	twitter
KendallJenner	Help me and @KylieJenner celebrate my birthday in the #KendallKylieGame https://t.co/xde6xRai4a	Thu Nov 03 21:40:04 +0000 2016	twitter
KendallJenner	@KrisJenner love you mommy!!!	Thu Nov 03 14:49:51 +0000 2016	twitter
KendallJenner	@knjdaily i love this so much! thank you for all the love! ❤️❤️❤️	Thu Nov 03 14:49:14 +0000 2016	twitter
KendallJenner	"get those, they're awesome ⬇️⬇️⬇️"	Thu Nov 03 02:27:25 +0000 2016	twitter
KendallJenner	https://t.co/ojW9XgLTrr	Thu Nov 03 02:26:50 +0000 2016	twitter
KendallJenner	ALL my outfits from 🍁 October 🍁in one place https://t.co/VL3TWAeSUe	Wed Nov 02 15:24:02 +0000 2016	twitter
KendallJenner	🔥🔥🔥 Bounce Back - Single by Big Sean\nhttps://t.co/4XKYX0W8nS	Mon Oct 31 23:53:55 +0000 2016	twitter
KendallJenner	🎃🎃🎃	Mon Oct 31 16:49:06 +0000 2016	twitter
KendallJenner	@khloekardashian yaaasssss	Mon Oct 31 16:46:24 +0000 2016	twitter
KendallJenner	Holiday 2016.  Our all new collection is available now at @pacsun https://t.co/pYMWIXTB5K https://t.co/Pt3CixyriV	Sun Oct 30 17:05:21 +0000 2016	twitter
